"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-20","8.9",",,W"," 1245",",,X"," 1244",",,W","1.8",",,0,2400","   12",",,W","30.0",",,0,2400","0.0","T,,0,",,,"-3.9",",,0","-8.9",",,0","   75",",,W","  240",",,X","  240",",,X","0.0",",,0","13.4",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-21","4.4",",,W"," 2350",",,X"," 2343",",,W","1.0",",,0,2400","   68",",,W","8.0",",,0,2400","25.0",",,0,",,,"2.2",",,0","-8.3",",,0","  440",",,W","  200",",,X","  200",",,X","0.0",",,0","13.0",",,X","15.6",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,"    1",",,X"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-22","8.5",",,W"," 1220",",,X"," 1223",",,W","1.0",",,0,2400","   52",",,W","30.0",",,0,2400","25.0",",,0,",,,"0.6",",,0","-6.1",",,0","  338",",,W","  230",",,X","  220",",,X","0.0",",,0","13.4",",,X","16.5",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-23","6.8",",,W"," 1537",",,X"," 1042",",,W","0.0","T,,0,2400","   66",",,W","3.0",",,0,2400","25.0",",,0,",,,"-5.6",",,0","-9.4",",,0","  432",",,W","  300",",,X","  300",",,X","0.0",",,0","10.7",",,X","13.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-24","3.7",",,W"," 1446",",,X"," 1445",",,W","0.0","T,,0,2400","   99",",,W","0.0","T,,0,2400","25.0",",,0,",,,"-5.0",",,0","-12.2",",,0","  651",",,W","  230",",,X","  210",",,X","0.0",",,0","6.3",",,X","8.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-25","3.6",",,W"," 2203",",,X"," 2203",",,W","0.8",",,0,2400","   77",",,W","0.0",",,0,2400","25.0",",,0,",,,"6.7",",,0","-8.9",",,0","  510",",,W","  220",",,X","  230",",,X","0.0",",,0","13.4",",,X","17.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-26","4.7",",,W"," 0429",",,X"," 0428",",,W","0.0",",,0,2400","   19",",,W","0.0",",,0,2400","0.0","T,,0,",,,"8.9",",,0","1.7",",,0","  128",",,W","  240",",,X","  240",",,X","0.0",",,0","9.4",",,X","11.2",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-27","7.9",",,W"," 0818",",,X"," 0817",",,W","13.0",",,0,2400","    0",",,W","15.0",",,0,2400","0.0",",,0,",,,"11.7",",,0","-7.8",",,0","    0",",,W","  200",",,X","  190",",,X","0.0",",,0","15.6",",,X","20.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-02-28","4.1",",,W"," 1858",",,X"," 1345",",,W","0.5",",,0,2400","   72",",,W","18.0",",,0,2400","25.0",",,0,",,,"-6.1",",,0","-11.1",",,0","  485",",,W","   40",",,X","   60",",,X","0.0",",,0","6.7",",,X","8.9",",,X","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-01","4.7",",,W"," 2131",",,X"," 2131",",,W","0.0","T,,0,2400","   78",",,W","0.0","T,,0,2400","0.0","T,,0,",,,"-4.4",",,0","-11.1",",,0","  525",",,W","  360",",,X","   10",",,X","0.0",",,0","9.4",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-02","6.7",",,W"," 1006",",,X"," 0828",",,W","0.0","T,,0,2400","   44",",,W","5.0",",,0,2400","0.0","T,,0,",,,"-8.3",",,0","-11.7",",,0","  299",",,W","   30",",,X","   30",",,X","0.0",",,0","9.8",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-03","5.1",",,W"," 1703",",,X"," 1623",",,W","0.0","T,,0,2400","   97",",,W","0.0","T,,0,2400","0.0","T,,0,",,,"-6.7",",,0","-13.9",",,0","  658",",,W","  240",",,X","  220",",,X","0.0",",,0","8.9",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-04","4.2",",,W"," 1439",",,X"," 1438",",,W","0.0",",,0,2400","   97",",,W","0.0",",,0,2400","0.0",",,0,",,,"-2.2",",,0","-10.6",",,0","  660",",,W","  240",",,X","  230",",,X","0.0",",,0","8.0",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-05","4.8",",,W"," 2302",",,X"," 2358",",,W","0.0",",,0,2400","   76",",,W","0.0",",,0,2400","0.0",",,0,",,,"11.1",",,0","-7.8",",,0","  518",",,W","  180",",,X","  200",",,X","0.0",",,0","10.3",",,X","13.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-06","7.2",",,W"," 1516",",,X"," 1515",",,W","0.0",",,0,2400","    4",",,W","0.0",",,0,2400","0.0",",,0,",,,"14.4",",,0","2.8",",,0","   30",",,W","  240",",,X","  230",",,X","0.0",",,0","14.3",",,X","19.2",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-07","3.6",",,W"," 1738",",,X"," 1736",",,W","35.3",",,0,2400","   21",",,W","0.0",",,0,2400","0.0",",,0,",,,"7.2",",,0","-2.2",",,0","  145",",,W","   30",",,X","   30",",,X","0.0",",,0","8.9",",,X","11.2",",,X","    1",",,X","    1",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-08","3.7",",,W"," 2251",",,X"," 2251",",,W","13.7",",,0,2400","    0",",,W","0.0",",,0,2400","0.0",",,0,",,,"7.2",",,0","2.2",",,0","    0",",,W","  110",",,X","  110",",,X","0.0",",,0","8.9",",,X","10.3",",,X","    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-09","5.8",",,W"," 0637",",,X"," 0636",",,W","0.8",",,0,2400","    8",",,W","0.0","T,,0,2400","0.0",",,0,",,,"8.3",",,0","0.0",",,0","   59",",,W","  230",",,X","  220",",,X","0.0",",,0","15.6",",,X","17.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-10","3.7",",,W"," 2351",",,X"," 2350",",,W","10.4",",,0,2400","    0",",,W","0.0",",,0,2400","0.0",",,0,",,,"7.8",",,0","0.0",",,0","    0",",,W","  160",",,X","  160",",,X","0.0",",,0","7.6",",,X","9.8",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-11","10.5",",,W"," 1714",",,X"," 1211",",,W","11.4",",,0,2400","   76",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.8",",,0","-3.9",",,0","  531",",,W","  240",",,X","  250",",,X","0.0",",,0","15.6",",,X","24.6",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-12","4.5",",,W"," 0842",",,X"," 0843",",,W","0.0","T,,0,2400","   41",",,W","8.0",",,0,2400","0.0","T,,0,",,,"-2.8",",,0","-6.1",",,0","  292",",,W","  290",",,X","  310",",,X","0.0",",,0","8.0",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-13","2.2",",,W"," 1635",",,X"," 1636",",,W","0.0","T,,0,2400","   96",",,W","0.0","T,,0,2400","0.0","T,,0,",,,"1.7",",,0","-7.8",",,0","  679",",,W","  290",",,X","  280",",,X","0.0",",,0","5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-14","3.2",",,W"," 1240",",,X"," 1320",",,W","0.0",",,0,2400","   96",",,W","0.0",",,0,2400","0.0",",,0,",,,"6.1",",,0","-6.1",",,0","  685",",,W","  220",",,X","  240",",,X","0.0",",,0","6.7",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-15","2.2",",,W"," 1709",",,X"," 1718",",,W","0.0",",,0,2400","  100",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.2",",,0","-3.3",",,0","  713",",,W","  360",",,X","  360",",,X","0.0",",,0","6.3",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-16","3.4",",,W"," 1623",",,X"," 1657",",,W","0.0",",,0,2400","   93",",,W","0.0",",,0,2400","0.0",",,0,",,,"15.0",",,0","-0.6",",,0","  666",",,W","   30",",,X","   20",",,X","0.0",",,0","6.3",",,X","7.2",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-17","4.1",",,W"," 2358",",,X"," 2357",",,W","0.0",",,0,2400","   78",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.2",",,0","-0.6",",,0","  558",",,W","  200",",,X","  210",",,X","0.0",",,0","8.0",",,X","10.7",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-18","5.6",",,W"," 0612",",,X"," 0623",",,W","0.5",",,0,2400","    1",",,W","0.0",",,0,2400","0.0",",,0,",,,"13.9",",,0","3.9",",,0","   10",",,W","  240",",,X","  240",",,X","0.0",",,0","10.3",",,X","13.0",",,X","    1",",,W",,,"    1",",,X",,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-19","4.5",",,W"," 1311",",,X"," 1311",",,W","0.0","T,,0,2400","   65",",,W","0.0","T,,0,2400","0.0",",,0,",,,"7.2",",,0","-2.2",",,0","  472",",,W","  270",",,X","  320",",,X","0.0",",,0","8.0",",,X","11.2",",,X","    1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-20","2.8",",,W"," 1316",",,X"," 1247",",,W","0.0","T,,0,2400","  100",",,W","0.0","T,,0,2400","0.0",",,0,",,,"2.2",",,0","-4.4",",,0","  728",",,W","   20",",,X","  360",",,X","0.0",",,0","6.3",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-21","3.5",",,W"," 1539",",,X"," 1604",",,W","0.0",",,0,2400","   92",",,W","0.0",",,0,2400","0.0",",,0,",,,"6.1",",,0","-6.1",",,0","  672",",,W","  230",",,X","  220",",,X","0.0",",,0","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-22","3.7",",,W"," 1617",",,X"," 1616",",,W","0.0","T,,0,2400","   42",",,W","0.0","T,,0,2400","0.0",",,0,",,,"6.1",",,0","-2.8",",,0","  307",",,W","  350",",,X","  350",",,X","0.0",",,0","7.6",",,X","9.4",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-23","3.4",",,W"," 1323",",,X"," 1413",",,W","0.0",",,0,2400","  100",",,W","0.0",",,0,2400","0.0",",,0,",,,"1.7",",,0","-6.7",",,0","  737",",,W","  360",",,X","  350",",,X","0.0",",,0","7.2",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-24","5.2",",,W"," 1245",",,X"," 1244",",,W","0.0",",,0,2400","   97",",,W","0.0",",,0,2400","0.0",",,0,",,,"8.3",",,0","-6.7",",,0","  717",",,W","  100",",,X","  100",",,X","0.0",",,0","9.4",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-25","5.0",",,W"," 1905",",,X"," 2054",",,W","0.3",",,0,2400","   41",",,W","0.0",",,0,2400","0.0",",,0,",,,"16.1",",,0","-0.6",",,0","  307",",,W","  170",",,X","  190",",,X","0.0",",,0","8.9",",,X","10.7",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-26","4.3",",,W"," 2238",",,X"," 1758",",,W","3.6",",,0,2400","    1",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.2",",,0","1.7",",,0","   11",",,W","  220",",,X","  250",",,X","0.0",",,0","6.3",",,X","7.6",",,X",,,"    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-27","2.7",",,W"," 0352",",,X"," 0352",",,W","0.0",",,0,2400","   82",",,W","0.0",",,0,2400","0.0",",,0,",,,"14.4",",,0","0.6",",,0","  611",",,W","  220",",,X","  220",",,X","0.0",",,0","6.3",",,X","7.6",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-28","3.8",",,W"," 1644",",,X"," 1643",",,W","0.0",",,0,2400","   66",",,W","0.0",",,0,2400","0.0",",,0,",,,"15.6",",,0","0.6",",,0","  494",",,W","   40",",,X","   40",",,X","0.0",",,0","8.0",",,X","9.4",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-29","5.7",",,W"," 2347",",,X"," 2347",",,W","6.6",",,0,2400","   20",",,W","0.0","T,,0,2400","0.0",",,0,",,,"13.3",",,0","1.1",",,0","  150",",,W","  220",",,X","  220",",,X","0.0",",,0","12.5",",,X","16.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-30","6.9",",,W"," 0005",",,X"," 0005",",,W","0.0","T,,0,2400","    0",",,W","0.0","T,,0,2400","0.0",",,0,",,,"2.8",",,0","-1.1",",,0","    0",",,W","  220",",,X","  220",",,X","0.0",",,0","13.0",",,X","16.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-03-31","3.7",",,W"," 1646",",,X"," 1846",",,W","0.0","T,,0,2400","   97",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.8",",,0","-2.8",",,0","  738",",,W","   80",",,X","   70",",,X","0.0",",,0","9.8",",,X","11.2",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-01","5.4",",,W"," 1229",",,X"," 1228",",,W","7.6",",,0,2400","   31",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.2",",,0","5.6",",,0","  234",",,W","  190",",,X","  180",",,X","0.0",",,0","11.2",",,X","14.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-02","3.8",",,W"," 2357",",,X"," 2357",",,W","0.0",",,0,2400","   86",",,W","0.0",",,0,2400","0.0",",,0,",,,"18.9",",,0","2.2",",,0","  656",",,W","  150",",,X","  150",",,X","0.0",",,0","8.0",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-03","8.4",",,W"," 1858",",,X"," 1654",",,W","22.1",",,0,2400","    0",",,W","0.0","T,,0,2400","0.0",",,0,",,,"16.1",",,0","1.1",",,0","    0",",,W","  230",",,X","  240",",,X","0.0",",,0","17.0",",,X","23.2",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X","    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-04","8.9",",,W"," 1216",",,X"," 1158",",,W","4.6",",,0,2400","    0",",,W","10.0",",,0,2400","0.0",",,0,",,,"5.0",",,0","0.6",",,0","    0",",,W","  260",",,X","  270",",,X","0.0",",,0","14.3",",,X","18.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-05","3.8",",,W"," 2325",",,X"," 2324",",,W","0.0","T,,0,2400","  100",",,W","0.0",",,0,2400","0.0",",,0,",,,"10.6",",,0","-1.1",",,0","  774",",,W","   70",",,X","   70",",,X","0.0",",,0","7.2",",,X","9.4",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-06","7.2",",,W"," 1414",",,X"," 0404",",,W","5.1",",,0,2400","    0",",,W","13.0",",,0,2400","0.0",",,0,",,,"7.2",",,0","-2.2",",,0","    0",",,W","  210",",,X","   60",",,X","0.0",",,0","12.5",",,X","15.6",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-07","6.7",",,W"," 1628",",,X"," 1517",",,W","1.3",",,0,2400","    1",",,W","28.0",",,0,2400","25.0",",,0,",,,"-0.6",",,0","-4.4",",,0","    5",",,W","  270",",,X","  270",",,X","0.0",",,0","10.3",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-08","7.2",",,W"," 1720",",,X"," 1628",",,W","0.0","T,,0,2400","   43",",,W","0.0","T,,0,2400","25.0",",,0,",,,"5.0",",,0","-1.7",",,0","  339",",,W","  240",",,X","  250",",,X","0.0",",,0","13.0",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-09","4.9",",,W"," 1433",",,X"," 1700",",,W","0.0",",,0,2400","   92",",,W","0.0",",,0,2400","0.0",",,0,",,,"9.4",",,0","-0.6",",,0","  726",",,W","  240",",,X","  250",",,X","0.0",",,0","10.3",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-10","4.8",",,W"," 1600",",,X"," 1600",",,W","0.0",",,0,2400","   83",",,W","0.0",",,0,2400","0.0",",,0,",,,"12.2",",,0","0.0",",,0","  655",",,W","   30",",,X","   30",",,X","0.0",",,0","9.8",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-11","5.7",",,W"," 1538",",,X"," 1537",",,W","0.0",",,0,2400","   92",",,W","0.0",",,0,2400","0.0",",,0,",,,"7.8",",,0","0.0",",,0","  726",",,W","  330",",,X","  330",",,X","0.0",",,0","9.8",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-12","4.4",",,W"," 1653",",,X"," 1302",",,W","0.0",",,0,2400","  100",",,W","0.0",",,0,2400","0.0",",,0,",,,"5.6",",,0","-2.8",",,0","  795",",,W","  300",",,X","  290",",,X","0.0",",,0","8.0",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-13","3.9",",,W"," 2312",",,X"," 2255",",,W","0.0",",,0,2400","   87",",,W","0.0",",,0,2400","0.0",",,0,",,,"10.6",",,0","-3.9",",,0","  693",",,W","   70",",,X","   90",",,X","0.0",",,0","8.9",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2009-04-14","7.5",",,W"," 2019",",,X"," 2017",",,W","0.0",",,0,2400","   61",",,W","0.0",",,0,2400","0.0",",,0,",,,"13.9",",,0","3.9",",,0","  491",",,W","   70",",,X","   70",",,X","0.0",",,0","10.7",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
